IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_TAGS;IP_PROP17;IP_PROP16;IP_PROP15;IC_GROUP0;IC_GROUP1;IC_GROUP2
5406;Краснодарский край, г. Новороссийск;5406;Y;;;/upload/iblock/145/145054740f0eb8cdd9cb691e646a987f.jpg;;html;/upload/iblock/e5f/e5f20e9ce0a80df791f77e8a41c385fb.jpg;"<p>Объект: режимный объект, г. Новороссийск, Краснодарский край</p>

<p>Задача: демонтаж опорной плиты толщиной 1200мм, с делением на фрагменты. </p>

<p>Работа была произведена с применением канатной установки HILTI  TSWS 3018 с погружными стойками. Так же использовались бурильные установки HILTI DD350 для бурения отверстий Ф252мм под погружные стойки.</p>

<p>Работы производились круглосуточно и были выполнены в срок.</p>";html;krasnodarskii_krai_g_novorossiisk;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу опорной плиты в городе Новороссийске Краснодарского края. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж опорной плиты;/upload/iblock/917/9179e2e83d070b4b4ec518ed698b8503.jpg;;;
5406;Краснодарский край, г. Новороссийск;5406;Y;;;/upload/iblock/145/145054740f0eb8cdd9cb691e646a987f.jpg;;html;/upload/iblock/e5f/e5f20e9ce0a80df791f77e8a41c385fb.jpg;"<p>Объект: режимный объект, г. Новороссийск, Краснодарский край</p>

<p>Задача: демонтаж опорной плиты толщиной 1200мм, с делением на фрагменты. </p>

<p>Работа была произведена с применением канатной установки HILTI  TSWS 3018 с погружными стойками. Так же использовались бурильные установки HILTI DD350 для бурения отверстий Ф252мм под погружные стойки.</p>

<p>Работы производились круглосуточно и были выполнены в срок.</p>";html;krasnodarskii_krai_g_novorossiisk;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу опорной плиты в городе Новороссийске Краснодарского края. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж опорной плиты;/upload/iblock/a3e/a3e2d785e5a9fb0969165048fad57243.jpg;;;
5407;Москва, улица Адмирала Макарова;5407;Y;;;/upload/iblock/b2d/b2d52b3e7db9e3504c42c222d6d501df.jpg;;html;/upload/iblock/333/3338b4f1900c7ae71d4087153c8becc9.jpg;"<p>Объект: г. Москва, улица Адмирала Макарова.</p>

<p>Задача: демонтировать основание колонн 2100мм*2140мм </p>

<p>Работы проводились на улице и велись круглосуточно. </p>

<p>При выполнении работ использовалась канатная установка алмазной резки HILTI TSVS 15. </p>

<p>Работы были выполнены за 48 часов.</p>";html;moskva_ulitsa_admirala_makarova;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу оснований колонн на объекте в Москве. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж оснований колонн;/upload/iblock/8c1/8c124af91981b6773b8b61388f69d02d.jpg;;;
5407;Москва, улица Адмирала Макарова;5407;Y;;;/upload/iblock/b2d/b2d52b3e7db9e3504c42c222d6d501df.jpg;;html;/upload/iblock/333/3338b4f1900c7ae71d4087153c8becc9.jpg;"<p>Объект: г. Москва, улица Адмирала Макарова.</p>

<p>Задача: демонтировать основание колонн 2100мм*2140мм </p>

<p>Работы проводились на улице и велись круглосуточно. </p>

<p>При выполнении работ использовалась канатная установка алмазной резки HILTI TSVS 15. </p>

<p>Работы были выполнены за 48 часов.</p>";html;moskva_ulitsa_admirala_makarova;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу оснований колонн на объекте в Москве. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж оснований колонн;/upload/iblock/15f/15f3074c1168277ae5048c478f716215.jpg;;;
5407;Москва, улица Адмирала Макарова;5407;Y;;;/upload/iblock/b2d/b2d52b3e7db9e3504c42c222d6d501df.jpg;;html;/upload/iblock/333/3338b4f1900c7ae71d4087153c8becc9.jpg;"<p>Объект: г. Москва, улица Адмирала Макарова.</p>

<p>Задача: демонтировать основание колонн 2100мм*2140мм </p>

<p>Работы проводились на улице и велись круглосуточно. </p>

<p>При выполнении работ использовалась канатная установка алмазной резки HILTI TSVS 15. </p>

<p>Работы были выполнены за 48 часов.</p>";html;moskva_ulitsa_admirala_makarova;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу оснований колонн на объекте в Москве. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж оснований колонн;/upload/iblock/f60/f6098f06b4adea6b294126f13cfa1dc1.jpg;;;
5407;Москва, улица Адмирала Макарова;5407;Y;;;/upload/iblock/b2d/b2d52b3e7db9e3504c42c222d6d501df.jpg;;html;/upload/iblock/333/3338b4f1900c7ae71d4087153c8becc9.jpg;"<p>Объект: г. Москва, улица Адмирала Макарова.</p>

<p>Задача: демонтировать основание колонн 2100мм*2140мм </p>

<p>Работы проводились на улице и велись круглосуточно. </p>

<p>При выполнении работ использовалась канатная установка алмазной резки HILTI TSVS 15. </p>

<p>Работы были выполнены за 48 часов.</p>";html;moskva_ulitsa_admirala_makarova;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу оснований колонн на объекте в Москве. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж оснований колонн;/upload/iblock/cb7/cb72d29877074331f3e110127620ecab.jpg;;;
5407;Москва, улица Адмирала Макарова;5407;Y;;;/upload/iblock/b2d/b2d52b3e7db9e3504c42c222d6d501df.jpg;;html;/upload/iblock/333/3338b4f1900c7ae71d4087153c8becc9.jpg;"<p>Объект: г. Москва, улица Адмирала Макарова.</p>

<p>Задача: демонтировать основание колонн 2100мм*2140мм </p>

<p>Работы проводились на улице и велись круглосуточно. </p>

<p>При выполнении работ использовалась канатная установка алмазной резки HILTI TSVS 15. </p>

<p>Работы были выполнены за 48 часов.</p>";html;moskva_ulitsa_admirala_makarova;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу оснований колонн на объекте в Москве. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж оснований колонн;/upload/iblock/b4b/b4ba965ac5da21a92f0573639b3ce50f.jpg;;;
5407;Москва, улица Адмирала Макарова;5407;Y;;;/upload/iblock/b2d/b2d52b3e7db9e3504c42c222d6d501df.jpg;;html;/upload/iblock/333/3338b4f1900c7ae71d4087153c8becc9.jpg;"<p>Объект: г. Москва, улица Адмирала Макарова.</p>

<p>Задача: демонтировать основание колонн 2100мм*2140мм </p>

<p>Работы проводились на улице и велись круглосуточно. </p>

<p>При выполнении работ использовалась канатная установка алмазной резки HILTI TSVS 15. </p>

<p>Работы были выполнены за 48 часов.</p>";html;moskva_ulitsa_admirala_makarova;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу оснований колонн на объекте в Москве. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж оснований колонн;/upload/iblock/ca8/ca810a30fcb349775b1bf2613e161494.jpg;;;
5407;Москва, улица Адмирала Макарова;5407;Y;;;/upload/iblock/b2d/b2d52b3e7db9e3504c42c222d6d501df.jpg;;html;/upload/iblock/333/3338b4f1900c7ae71d4087153c8becc9.jpg;"<p>Объект: г. Москва, улица Адмирала Макарова.</p>

<p>Задача: демонтировать основание колонн 2100мм*2140мм </p>

<p>Работы проводились на улице и велись круглосуточно. </p>

<p>При выполнении работ использовалась канатная установка алмазной резки HILTI TSVS 15. </p>

<p>Работы были выполнены за 48 часов.</p>";html;moskva_ulitsa_admirala_makarova;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу оснований колонн на объекте в Москве. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж оснований колонн;/upload/iblock/ce8/ce8ac1665aaa7adb42f155b3122a8eea.jpg;;;
5407;Москва, улица Адмирала Макарова;5407;Y;;;/upload/iblock/b2d/b2d52b3e7db9e3504c42c222d6d501df.jpg;;html;/upload/iblock/333/3338b4f1900c7ae71d4087153c8becc9.jpg;"<p>Объект: г. Москва, улица Адмирала Макарова.</p>

<p>Задача: демонтировать основание колонн 2100мм*2140мм </p>

<p>Работы проводились на улице и велись круглосуточно. </p>

<p>При выполнении работ использовалась канатная установка алмазной резки HILTI TSVS 15. </p>

<p>Работы были выполнены за 48 часов.</p>";html;moskva_ulitsa_admirala_makarova;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу оснований колонн на объекте в Москве. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж оснований колонн;/upload/iblock/339/339cc2c3f7cf41abc24ec7a0d7cad1df.jpg;;;
